# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" "./vartable_output/Patient1/featureCounts/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10"
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_01286	1	1343000	1344601	+	1602	36	51	43
ACCFDFCE_01287	1	1345204	1345379	+	176	224	263	61
ACCFDFCE_01288	1	1345461	1346666	+	1206	48	89	41
ACCFDFCE_01289	1	1346730	1347719	+	990	98	132	61
ACCFDFCE_01290	1	1347721	1348608	+	888	158	193	76
ACCFDFCE_01291	1	1348605	1349327	+	723	107	138	51
ACCFDFCE_01292	1	1349354	1350073	+	720	106	170	60
ACCFDFCE_01293	1	1350216	1351367	+	1152	64	95	33
ACCFDFCE_01294	1	1351372	1352457	+	1086	57	95	36
ACCFDFCE_01295	1	1352447	1353712	+	1266	120	166	101
ACCFDFCE_01296	1	1353952	1354353	-	402	3	12	31
ACCFDFCE_01297	1	1354550	1354750	-	201	801	990	1155
ACCFDFCE_01298	1	1354921	1355229	-	309	35	42	181
ACCFDFCE_01299	1	1355392	1355661	+	270	65	30	69
ACCFDFCE_01300	1	1355686	1356309	+	624	190	146	279
ACCFDFCE_01301	1	1356341	1357477	+	1137	264	215	391
ACCFDFCE_01302	1	1357744	1358136	-	393	1	1	0
ACCFDFCE_01303	1	1358173	1358410	+	238	18	13	9
ACCFDFCE_01304	1	1358489	1359832	-	1344	14	16	36
ACCFDFCE_01305	1	1360057	1361943	-	1887	53	57	112
ACCFDFCE_01306	1	1361957	1362748	-	792	61	61	118
ACCFDFCE_01307	1	1362929	1363132	-	204	333	402	534
ACCFDFCE_01308	1	1363161	1363970	-	810	408	443	614
ACCFDFCE_01309	1	1364550	1365818	-	1269	3296	3094	2563
ACCFDFCE_01310	1	1365832	1368630	-	2799	2254	2395	2298
ACCFDFCE_01311	1	1368914	1370269	-	1356	59	84	59
ACCFDFCE_01312	1	1370266	1370925	-	660	61	109	68
ACCFDFCE_01313	1	1371395	1371595	-	201	0	1	1
ACCFDFCE_01314	1	1371518	1371698	+	181	9	13	9
ACCFDFCE_01315	1	1371712	1372326	-	615	91	76	75
ACCFDFCE_01316	1	1372343	1373413	-	1071	56	54	60
ACCFDFCE_01317	1	1372711	1372885	+	175	0	0	0
ACCFDFCE_01318	1	1373425	1373934	-	510	15	20	22
ACCFDFCE_01319	1	1374334	1375824	-	1491	132	156	160
ACCFDFCE_01320	1	1376016	1376237	-	222	344	509	610
ACCFDFCE_01321	1	1376237	1376737	-	501	351	467	583
ACCFDFCE_01322	1	1376749	1377177	-	429	291	347	453
ACCFDFCE_01323	1	1377170	1377703	-	534	571	688	829
ACCFDFCE_01324	1	1377789	1378628	-	840	299	452	424
ACCFDFCE_01325	1	1378643	1379122	-	480	267	375	392
ACCFDFCE_01326	1	1379322	1380278	-	957	63	70	102
ACCFDFCE_01327	1	1380702	1381139	-	438	94	122	188
ACCFDFCE_01328	1	1381155	1382279	-	1125	123	160	228
ACCFDFCE_01329	1	1382317	1382568	-	252	91	91	143
ACCFDFCE_01330	1	1383019	1383723	+	705	6	12	8
ACCFDFCE_01331	1	1383744	1384068	+	325	213	183	113
ACCFDFCE_01332	1	1383788	1383919	-	132	0	0	0
ACCFDFCE_01333	1	1384264	1384665	+	402	8	5	12
ACCFDFCE_01334	1	1384724	1413331	-	28608	6	55	9
ACCFDFCE_01335	1	1413729	1415120	-	1392	5	5	20
ACCFDFCE_01336	1	1415277	1416599	-	1323	5	8	32
ACCFDFCE_01337	1	1416630	1417670	-	1041	6	7	38
ACCFDFCE_01338	1	1417765	1418883	-	1119	7	8	21
ACCFDFCE_01339	1	1419358	1420236	-	879	125	162	121
ACCFDFCE_01340	1	1420256	1423696	-	3441	106	135	101
ACCFDFCE_01341	1	1424000	1425340	+	1341	4	3	7
ACCFDFCE_01342	1	1425546	1425878	-	333	28	35	35
ACCFDFCE_01343	1	1425962	1427107	-	1146	19	19	16
ACCFDFCE_01344	1	1427316	1427695	-	380	13498	12962	11591
ACCFDFCE_01345	1	1427541	1427657	-	117	0	0	0
ACCFDFCE_01346	1	1427758	1428102	-	345	630	472	721
ACCFDFCE_01347	1	1428116	1428679	-	564	435	362	481
ACCFDFCE_01348	1	1428672	1429073	-	402	292	227	284
ACCFDFCE_01349	1	1429562	1430188	+	627	93	107	110
ACCFDFCE_01350	1	1430185	1432368	+	2184	262	276	379
ACCFDFCE_01351	1	1432934	1433275	-	342	54	77	166
ACCFDFCE_01352	1	1433280	1433939	-	660	50	62	131
ACCFDFCE_01353	1	1433929	1434615	-	687	42	46	96
ACCFDFCE_01354	1	1434943	1436235	-	1293	225	252	260
ACCFDFCE_01355	1	1436557	1439250	-	2694	30	50	72
ACCFDFCE_01356	1	1439274	1440245	-	972	40	51	82
ACCFDFCE_01357	1	1440232	1441434	-	1203	27	35	49
ACCFDFCE_01358	1	1441439	1442581	-	1143	25	35	48
ACCFDFCE_01359	1	1442822	1443139	-	318	12	15	19
ACCFDFCE_01360	1	1443476	1444174	-	699	597	725	969
ACCFDFCE_01361	1	1444228	1444815	-	588	25	44	49
ACCFDFCE_01362	1	1444805	1445392	-	588	36	61	71
ACCFDFCE_01363	1	1445394	1446638	-	1245	76	101	114
ACCFDFCE_01364	1	1446645	1447943	-	1299	86	99	115
ACCFDFCE_01365	1	1447953	1449017	-	1065	60	86	92
ACCFDFCE_01366	1	1449043	1450209	-	1167	61	91	94
ACCFDFCE_01367	1	1450595	1450795	-	201	2	1	2
ACCFDFCE_01368	1	1451004	1451453	-	450	111	184	160
ACCFDFCE_01369	1	1451545	1452504	-	960	105	157	174
ACCFDFCE_01370	1	1452506	1453231	-	726	108	171	166
ACCFDFCE_01371	1	1453234	1453806	-	573	52	102	89
ACCFDFCE_01372	1	1454237	1454509	-	273	10672	9450	7871
ACCFDFCE_01373	1	1454680	1455678	-	999	212	208	237
ACCFDFCE_01374	1	1455695	1457005	-	1311	164	177	192
ACCFDFCE_01375	1	1457227	1458402	-	1176	1699	1821	2819
ACCFDFCE_01376	1	1459114	1459773	-	660	93	154	147
ACCFDFCE_01377	1	1459850	1460818	+	969	22	19	23
ACCFDFCE_01378	1	1460933	1461919	-	987	26	29	62
ACCFDFCE_01379	1	1462321	1463781	-	1461	830	939	1269
ACCFDFCE_01380	1	1463934	1465313	-	1380	79	60	83
ACCFDFCE_01381	1	1465303	1466256	-	954	53	47	64
ACCFDFCE_01382	1	1466364	1466612	+	249	36	32	52
ACCFDFCE_01383	1	1466718	1467263	-	546	103	93	154
ACCFDFCE_01384	1	1467325	1467459	-	135	276	197	359
ACCFDFCE_01385	1	1467860	1468774	-	915	207	87	251
ACCFDFCE_01386	1	1468789	1468995	-	207	261	86	314
ACCFDFCE_01387	1	1468988	1469878	-	891	257	98	326
ACCFDFCE_01388	1	1469996	1470913	-	918	332	122	314
ACCFDFCE_01389	1	1471004	1473166	-	2163	1189	522	1067
ACCFDFCE_01390	1	1473159	1474088	-	930	764	396	929
ACCFDFCE_01391	1	1474333	1476084	-	1752	133	122	131
ACCFDFCE_01392	1	1476065	1476790	-	726	256	278	291
ACCFDFCE_01393	1	1476923	1477660	-	738	78	80	80
ACCFDFCE_01394	1	1477653	1478195	-	543	91	91	81
ACCFDFCE_01395	1	1478188	1478943	-	756	59	68	51
ACCFDFCE_01396	1	1479011	1479517	+	507	26	22	34
ACCFDFCE_01397	1	1479595	1480482	-	888	140	151	146
ACCFDFCE_01398	1	1480531	1480980	-	450	156	174	187
ACCFDFCE_01399	1	1481085	1481627	-	543	89	92	102
ACCFDFCE_01400	1	1481709	1482617	+	909	330	229	406
ACCFDFCE_01401	1	1482833	1483081	-	249	82	70	82
ACCFDFCE_01402	1	1483097	1483852	-	756	57	60	71
ACCFDFCE_01403	1	1483994	1484809	+	816	290	397	277
ACCFDFCE_01404	1	1484914	1485834	-	921	57	92	59
ACCFDFCE_01405	1	1486147	1487631	+	1485	436	647	980
ACCFDFCE_01406	1	1487861	1488727	+	867	153	199	215
ACCFDFCE_01407	1	1488810	1490459	-	1650	211	335	245
ACCFDFCE_01408	1	1490475	1491494	-	1020	119	201	164
ACCFDFCE_01409	1	1491688	1492059	-	372	388	497	635
ACCFDFCE_01410	1	1492278	1493684	-	1407	443	656	871
ACCFDFCE_01411	1	1493752	1494885	-	1134	306	412	632
ACCFDFCE_01412	1	1495235	1495327	+	93	32	22	23
ACCFDFCE_01413	1	1495454	1496434	-	981	135	175	185
ACCFDFCE_01414	1	1496448	1496885	-	438	85	104	111
ACCFDFCE_01415	1	1497236	1498510	-	1275	97	148	195
ACCFDFCE_01416	1	1498523	1499506	-	984	90	129	173
ACCFDFCE_01417	1	1499506	1500498	-	993	109	161	204
ACCFDFCE_01418	1	1500514	1501935	-	1422	120	174	209
ACCFDFCE_01419	1	1502086	1503765	-	1680	189	273	347
ACCFDFCE_01420	1	1503781	1504233	-	453	119	192	223
ACCFDFCE_01421	1	1504665	1505546	-	882	135	166	218
ACCFDFCE_01422	1	1505524	1505754	-	231	100	121	159
ACCFDFCE_01423	1	1505747	1507084	-	1338	126	154	176
ACCFDFCE_01424	1	1507101	1507490	-	390	318	314	360
ACCFDFCE_01425	1	1507550	1507912	-	363	205	224	242
ACCFDFCE_01426	1	1507927	1509282	-	1356	72	75	82
ACCFDFCE_01427	1	1509282	1509746	-	465	56	67	86
ACCFDFCE_01428	1	1510220	1510777	-	558	368	433	703
ACCFDFCE_01429	1	1510803	1511864	-	1062	329	346	705
ACCFDFCE_01430	1	1511969	1512550	+	582	83	96	109
ACCFDFCE_01431	1	1512564	1512782	+	219	64	60	81
ACCFDFCE_01432	1	1512846	1513676	-	831	189	256	241
ACCFDFCE_01433	1	1513834	1514220	+	387	352	509	539
ACCFDFCE_01434	1	1514585	1516057	-	1473	1608	1210	751
ACCFDFCE_01435	1	1516050	1517396	-	1347	1592	1181	725
ACCFDFCE_01436	1	1517416	1518507	-	1092	1150	878	556
ACCFDFCE_01437	1	1518582	1518679	-	98	1809	1178	1020
ACCFDFCE_01438	1	1518666	1519190	-	525	39	78	62
ACCFDFCE_01439	1	1519423	1519797	-	375	2	3	3
ACCFDFCE_01440	1	1519838	1520137	-	300	3	6	3
ACCFDFCE_01441	1	1520124	1520558	-	435	2	2	2
ACCFDFCE_01442	1	1520548	1520859	-	312	2	2	2
ACCFDFCE_01443	1	1520873	1521793	-	921	1	2	1
ACCFDFCE_01444	1	1521915	1522889	-	975	8	8	8
ACCFDFCE_01445	1	1522941	1523564	-	624	174	282	184
ACCFDFCE_01446	1	1523561	1523890	-	330	131	206	137
ACCFDFCE_01447	1	1523890	1524876	-	987	142	200	148
ACCFDFCE_01448	1	1525057	1526520	-	1464	117	184	124
ACCFDFCE_01449	1	1526532	1527125	-	594	169	233	162
ACCFDFCE_01450	1	1527280	1527429	-	150	237	216	247
ACCFDFCE_01451	1	1527542	1529617	-	2076	158	157	162
ACCFDFCE_01452	1	1529738	1530337	-	600	1687	1828	4104
ACCFDFCE_01453	1	1530613	1531023	-	411	25	29	40
ACCFDFCE_01454	1	1531010	1531882	-	873	16	20	26
ACCFDFCE_01455	1	1531915	1532700	-	786	11	16	20
ACCFDFCE_01456	1	1532826	1533716	-	891	57	50	56
ACCFDFCE_01457	1	1533726	1535072	-	1347	47	43	41
ACCFDFCE_01458	1	1535186	1536286	-	1101	50	51	49
ACCFDFCE_01459	1	1536289	1536966	-	678	23	22	24
ACCFDFCE_01460	1	1537097	1538203	-	1107	125	148	162
ACCFDFCE_01461	1	1538427	1540226	-	1800	133	126	154
ACCFDFCE_01462	1	1540287	1541105	-	819	147	188	246
ACCFDFCE_01463	1	1541116	1541655	-	540	111	152	194
ACCFDFCE_01464	1	1542074	1543465	+	1392	296	318	249
ACCFDFCE_01465	1	1543615	1544361	-	747	127	157	173
ACCFDFCE_01466	1	1544389	1545288	-	900	189	228	254
ACCFDFCE_01467	1	1545289	1545693	-	405	124	155	182
ACCFDFCE_01468	1	1545704	1546048	-	345	134	155	181
ACCFDFCE_01469	1	1546051	1546518	-	468	240	232	289
ACCFDFCE_01470	1	1546519	1547466	-	948	162	174	217
ACCFDFCE_01471	1	1547770	1548468	-	699	1773	1286	1417
ACCFDFCE_01472	1	1548485	1549474	-	990	985	801	884
ACCFDFCE_01473	1	1549492	1550199	-	708	621	517	550
ACCFDFCE_01474	1	1550419	1550595	-	177	811	1047	1085
ACCFDFCE_01475	1	1550888	1552234	-	1347	103	118	149
ACCFDFCE_01476	1	1552241	1552993	-	753	53	59	68
ACCFDFCE_01477	1	1552995	1553933	-	939	93	93	119
ACCFDFCE_01478	1	1553937	1555076	-	1140	84	78	104
ACCFDFCE_01479	1	1555212	1557044	-	1833	525	566	645
ACCFDFCE_01480	1	1557113	1557739	-	627	325	287	378
ACCFDFCE_01481	1	1557771	1558748	-	978	258	261	308
ACCFDFCE_01482	1	1558849	1560006	-	1158	9	12	18
ACCFDFCE_01483	1	1560225	1560470	+	246	27	37	43
ACCFDFCE_01484	1	1560536	1562359	-	1824	111	208	152
ACCFDFCE_01485	1	1562705	1562956	+	252	227	164	225
ACCFDFCE_01486	1	1563001	1563975	-	975	14	21	20
ACCFDFCE_01487	1	1564032	1566233	-	2202	7	12	5
ACCFDFCE_01488	1	1566238	1566669	-	432	46	66	143
ACCFDFCE_01489	1	1566791	1567468	-	678	8	11	13
ACCFDFCE_01490	1	1567517	1568233	-	717	45	49	60
ACCFDFCE_01491	1	1568236	1568589	-	354	59	56	72
ACCFDFCE_01492	1	1568590	1569174	-	585	70	61	85
ACCFDFCE_01493	1	1569164	1569733	-	570	77	59	85
ACCFDFCE_01494	1	1569736	1570026	-	291	58	44	68
ACCFDFCE_01495	1	1570030	1570836	-	807	48	43	51
ACCFDFCE_01496	1	1570850	1571950	-	1101	50	51	62
ACCFDFCE_01497	1	1571951	1572478	-	528	72	62	77
ACCFDFCE_01498	1	1572498	1573184	-	687	37	41	43
ACCFDFCE_01499	1	1573498	1573767	+	270	14	15	17
ACCFDFCE_01500	1	1573969	1574721	-	753	4	4	7
ACCFDFCE_01501	1	1575135	1576355	-	1221	18	27	26
ACCFDFCE_01502	1	1576644	1577873	-	1230	297	426	112
ACCFDFCE_01503	1	1577886	1578638	-	753	323	436	134
ACCFDFCE_01504	1	1578638	1579999	-	1362	348	502	175
ACCFDFCE_01505	1	1580013	1580462	-	450	332	395	158
ACCFDFCE_01506	1	1580464	1581474	-	1011	336	445	166
ACCFDFCE_01507	1	1581464	1582198	-	735	165	267	110
ACCFDFCE_01508	1	1582524	1583000	-	477	180	262	294
ACCFDFCE_01509	1	1583028	1583651	-	624	91	98	135
ACCFDFCE_01510	1	1583651	1584919	-	1269	45	46	65
ACCFDFCE_01511	1	1584931	1585854	-	924	37	49	59
ACCFDFCE_01512	1	1585857	1586495	-	639	17	23	32
ACCFDFCE_01513	1	1586780	1587088	-	309	818	884	1262
ACCFDFCE_01514	1	1587103	1587531	-	429	1337	1171	1814
ACCFDFCE_01515	1	1587535	1587795	-	261	755	735	1197
ACCFDFCE_01516	1	1587858	1590491	-	2634	95	149	114
ACCFDFCE_01517	1	1590831	1593308	-	2478	62	87	103
ACCFDFCE_01518	1	1593310	1593978	-	669	35	61	85
ACCFDFCE_01519	1	1594191	1594355	+	165	50	72	95
ACCFDFCE_01520	1	1594440	1595558	-	1119	212	313	316
ACCFDFCE_01521	1	1595559	1596701	-	1143	175	281	312
ACCFDFCE_01522	1	1597013	1598026	+	1014	97	122	309
ACCFDFCE_01523	1	1598263	1598409	-	147	51	46	93
ACCFDFCE_01524	1	1598449	1598631	-	183	19	12	24
ACCFDFCE_01525	1	1598731	1599153	-	423	51	66	62
ACCFDFCE_01526	1	1599238	1600512	+	1275	171	187	137
ACCFDFCE_01527	1	1600673	1601446	-	774	53	63	62
ACCFDFCE_01528	1	1601639	1601829	-	191	15086	10762	10167
ACCFDFCE_01529	1	1601907	1603673	-	1767	111	159	124
ACCFDFCE_01530	1	1603689	1604951	-	1263	56	87	59
ACCFDFCE_01531	1	1605412	1606287	-	876	225	344	407
ACCFDFCE_01532	1	1606284	1606736	-	453	385	561	551
ACCFDFCE_01533	1	1606748	1608958	-	2211	283	418	386
ACCFDFCE_01534	1	1609365	1609883	-	519	23	37	34
ACCFDFCE_01535	1	1609905	1612178	-	2274	15	21	18
ACCFDFCE_01536	1	1612381	1614660	-	2280	133	125	144
ACCFDFCE_01537	1	1614935	1615195	-	261	68	98	98
ACCFDFCE_01538	1	1615214	1616353	-	1140	42	56	64
ACCFDFCE_01539	1	1616376	1617401	-	1026	81	87	138
ACCFDFCE_01540	1	1617403	1618407	-	1005	116	124	159
ACCFDFCE_01541	1	1618439	1619041	-	603	138	134	164
ACCFDFCE_01542	1	1619055	1619513	-	459	100	98	117
ACCFDFCE_01543	1	1619523	1620815	-	1293	103	100	108
ACCFDFCE_01544	1	1621170	1621454	-	285	380	447	663
ACCFDFCE_01545	1	1621466	1621786	-	321	272	250	351
ACCFDFCE_01546	1	1621792	1622100	-	309	360	328	447
ACCFDFCE_01547	1	1622113	1622240	-	128	190	105	166
ACCFDFCE_01548	1	1622267	1622797	-	531	38	42	41
ACCFDFCE_01549	1	1622797	1623639	-	843	51	53	54
ACCFDFCE_01550	1	1624032	1624505	-	474	28	49	47
ACCFDFCE_01551	1	1624665	1624862	+	198	12	34	14
ACCFDFCE_01552	1	1624979	1625263	-	285	34	43	31
ACCFDFCE_01553	1	1625331	1626017	-	687	8	14	4
ACCFDFCE_01554	1	1626014	1626721	-	708	3	7	2
ACCFDFCE_01555	1	1626991	1628262	-	1272	73	91	86
ACCFDFCE_01556	1	1628275	1630905	-	2631	81	108	95
ACCFDFCE_01557	1	1630949	1631250	-	302	79	94	71
ACCFDFCE_01558	1	1631308	1631868	+	561	185	289	235
ACCFDFCE_01559	1	1632091	1633158	-	1068	43	39	60
ACCFDFCE_01560	1	1633360	1634646	-	1287	167	174	262
ACCFDFCE_01561	1	1634694	1635668	-	975	91	111	165
ACCFDFCE_01562	1	1635671	1636339	-	669	40	52	82
ACCFDFCE_01563	1	1636361	1637287	-	927	97	173	275
ACCFDFCE_01564	1	1637329	1638144	-	816	158	252	293
ACCFDFCE_01565	1	1638166	1639512	-	1347	530	798	894
ACCFDFCE_01566	1	1639729	1640319	-	591	17	23	30
ACCFDFCE_01567	1	1640473	1641735	-	1263	123	133	225
ACCFDFCE_01568	1	1641886	1643187	-	1302	242	270	300
ACCFDFCE_01569	1	1643350	1644279	-	930	120	136	115
ACCFDFCE_01570	1	1644298	1644906	-	609	33	39	37
ACCFDFCE_01571	1	1645048	1645404	-	357	132	128	170
ACCFDFCE_01572	1	1645451	1645651	-	201	398	379	511
ACCFDFCE_01573	1	1645680	1646240	-	561	251	234	302
ACCFDFCE_01574	1	1646236	1646361	-	126	8	30	40
ACCFDFCE_01575	1	1646436	1647929	-	1494	14	37	49
ACCFDFCE_01576	1	1648074	1648249	-	176	177	321	263
ACCFDFCE_01577	1	1648355	1650292	-	1938	165	266	235
ACCFDFCE_01578	1	1650705	1651625	-	921	513	687	504
ACCFDFCE_01579	1	1651625	1653025	-	1401	421	601	449
ACCFDFCE_01580	1	1653026	1653496	-	471	552	699	497
ACCFDFCE_01581	1	1653706	1654731	-	1026	3213	5980	2850
ACCFDFCE_01582	1	1654901	1655524	-	624	103	119	141
ACCFDFCE_01583	1	1655540	1656412	-	873	152	171	193
ACCFDFCE_01584	1	1656428	1659058	-	2631	159	184	217
ACCFDFCE_01585	1	1659352	1660839	-	1488	42	131	68
ACCFDFCE_01586	1	1661338	1663002	-	1665	848	981	335
ACCFDFCE_01587	1	1662999	1663703	-	705	1137	1198	436
ACCFDFCE_01588	1	1664093	1665361	-	1269	5711	6540	1535
ACCFDFCE_01589	1	1665410	1666456	-	1047	5534	6669	1412
ACCFDFCE_01590	1	1666879	1668240	+	1362	1485	1986	1641
ACCFDFCE_01591	1	1668273	1669919	-	1647	2	2	2
ACCFDFCE_01592	1	1669956	1670193	+	238	15	14	12
ACCFDFCE_01593	1	1670560	1672317	-	1758	412	659	460
ACCFDFCE_01594	1	1672339	1673307	-	969	259	421	336
ACCFDFCE_01595	1	1673576	1674520	-	945	75	100	128
ACCFDFCE_01596	1	1674520	1675377	-	858	100	131	170
ACCFDFCE_01597	1	1675572	1676801	-	1230	112	159	189
ACCFDFCE_01598	1	1677251	1680448	-	3198	87	142	137
ACCFDFCE_01599	1	1680469	1681410	-	942	93	150	144
ACCFDFCE_01600	1	1681671	1682969	-	1299	56	88	89
ACCFDFCE_01601	1	1683174	1683587	+	414	1999	2552	1951
ACCFDFCE_01602	1	1683892	1684581	-	690	162	161	137
ACCFDFCE_01603	1	1684756	1685811	+	1056	355	463	473
ACCFDFCE_01604	1	1686127	1687245	-	1119	891	626	422
ACCFDFCE_01605	1	1687386	1687886	+	501	2444	2575	3254
ACCFDFCE_01606	1	1688132	1689334	-	1203	254	257	342
ACCFDFCE_01607	1	1689422	1690369	-	948	119	85	182
ACCFDFCE_01608	1	1690492	1690986	-	495	641	728	1198
ACCFDFCE_01609	1	1691084	1691854	-	771	16	19	20
ACCFDFCE_01610	1	1691898	1693121	-	1224	16	20	24
ACCFDFCE_01611	1	1693121	1694287	-	1167	6	9	12
ACCFDFCE_01612	1	1694632	1696326	-	1695	441	513	478
ACCFDFCE_01613	1	1696463	1696927	+	465	70	94	185
ACCFDFCE_01614	1	1697171	1697773	+	603	297	315	470
ACCFDFCE_01615	1	1697989	1698732	-	744	60	35	51
ACCFDFCE_01616	1	1698812	1699258	+	447	208	190	388
ACCFDFCE_01617	1	1699372	1700532	+	1161	54	54	58
ACCFDFCE_01618	1	1700519	1702123	+	1605	47	48	50
ACCFDFCE_01619	1	1702273	1703403	-	1131	114	112	104
ACCFDFCE_01620	1	1703510	1704976	-	1467	88	156	126
ACCFDFCE_01621	1	1705104	1705721	-	618	66	110	92
ACCFDFCE_01622	1	1705893	1707167	+	1275	305	204	314
ACCFDFCE_01623	1	1707261	1708523	-	1263	39	57	43
ACCFDFCE_01624	1	1708905	1709810	+	906	33	41	42
ACCFDFCE_01625	1	1710013	1712700	-	2688	6	43	8
ACCFDFCE_01626	1	1712754	1712811	+	58	1	1	1
ACCFDFCE_01627	1	1713034	1714701	-	1668	2153	1291	1361
ACCFDFCE_01628	1	1715141	1716847	-	1707	1351	1277	420
ACCFDFCE_01629	1	1717016	1717648	+	633	170	289	182
ACCFDFCE_01630	1	1717673	1718842	+	1170	231	334	228
ACCFDFCE_01631	1	1718940	1719929	-	990	569	526	855
ACCFDFCE_01632	1	1720469	1721560	-	1092	143	209	168
ACCFDFCE_01633	1	1722260	1723777	-	1518	195	144	171
ACCFDFCE_01634	1	1723851	1724342	-	492	382	441	476
ACCFDFCE_01635	1	1724416	1725729	-	1314	147	139	185
ACCFDFCE_01636	1	1725753	1729577	-	3825	123	119	167
ACCFDFCE_01637	1	1729598	1730194	-	597	96	114	152
ACCFDFCE_01638	1	1730223	1731080	-	858	72	92	127
ACCFDFCE_01639	1	1731180	1731491	-	312	200	242	332
ACCFDFCE_01640	1	1731556	1732632	-	1077	183	199	286
ACCFDFCE_01641	1	1732716	1733030	+	315	89	137	137
ACCFDFCE_01642	1	1733155	1733997	-	843	66	109	124
ACCFDFCE_01643	1	1734264	1734322	+	59	0	0	0
ACCFDFCE_01644	1	1734467	1735111	-	645	342	562	564
ACCFDFCE_01645	1	1735126	1735917	-	792	518	950	838
ACCFDFCE_01646	1	1736467	1737315	-	849	932	1439	1188
ACCFDFCE_01647	1	1737319	1738728	-	1410	662	1227	1112
ACCFDFCE_01648	1	1739080	1739294	-	215	47	90	76
ACCFDFCE_01649	1	1739414	1739576	-	163	133	197	170
ACCFDFCE_01650	1	1739592	1740014	-	423	110	143	124
ACCFDFCE_01651	1	1740031	1740726	-	696	118	150	122
ACCFDFCE_01652	1	1740723	1742384	-	1662	41	72	51
ACCFDFCE_01653	1	1742791	1744059	+	1269	38	52	45
ACCFDFCE_01654	1	1744176	1750736	-	6561	3	22	4
ACCFDFCE_01655	1	1751079	1751390	-	312	161	224	225
ACCFDFCE_01656	1	1751412	1753829	-	2418	102	173	166
ACCFDFCE_01657	1	1754117	1755298	-	1182	15	19	20
ACCFDFCE_01658	1	1755408	1756361	+	954	34	47	60
ACCFDFCE_01659	1	1756358	1756921	+	564	51	64	90
ACCFDFCE_01660	1	1757041	1757442	-	402	376	1147	462
ACCFDFCE_01661	1	1757962	1758186	-	225	2	3	2
ACCFDFCE_01662	1	1758183	1758674	-	492	2	2	1
ACCFDFCE_01663	1	1758711	1758948	+	238	15	13	12
ACCFDFCE_01664	1	1759021	1759848	-	828	200	251	313
ACCFDFCE_01665	1	1760082	1761083	+	1002	1389	2536	1095
ACCFDFCE_01666	1	1761205	1761669	-	465	38	47	30
ACCFDFCE_01667	1	1761682	1762863	-	1182	15	22	20
ACCFDFCE_01668	1	1762874	1763506	-	633	15	18	18
ACCFDFCE_01669	1	1763513	1764556	-	1044	30	33	31
ACCFDFCE_01670	1	1764683	1764818	-	136	21	23	19
ACCFDFCE_01671	1	1765037	1766539	-	1503	26	22	27
ACCFDFCE_01672	1	1767062	1767376	+	315	6	8	8
ACCFDFCE_01673	1	1767376	1768668	+	1293	7	6	8
ACCFDFCE_01674	1	1768686	1769081	+	396	11	12	16
ACCFDFCE_01675	1	1769376	1770230	-	855	181	172	291
ACCFDFCE_01676	1	1770506	1770730	-	225	136	148	238
ACCFDFCE_01677	1	1770929	1771399	+	471	26	19	39
ACCFDFCE_01678	1	1771512	1771955	+	444	64	57	73
ACCFDFCE_01679	1	1771942	1772385	-	444	44	38	65
ACCFDFCE_01680	1	1772681	1773316	+	636	25	15	53
ACCFDFCE_01681	1	1773756	1774469	-	714	1212	1657	3880
ACCFDFCE_01682	1	1774729	1775031	+	303	4	5	11
ACCFDFCE_01683	1	1775287	1775652	+	366	6	4	10
ACCFDFCE_01684	1	1775649	1776002	+	354	6	8	15
ACCFDFCE_01685	1	1776243	1776463	-	221	16	13	13
ACCFDFCE_01686	1	1776558	1777382	+	825	2	2	1
ACCFDFCE_01687	1	1777415	1778023	+	609	1	1	1
ACCFDFCE_01688	1	1778086	1778919	-	834	285	184	462
ACCFDFCE_01689	1	1779131	1780039	-	909	316	538	460
ACCFDFCE_01690	1	1780164	1781357	-	1194	46	76	109
ACCFDFCE_01691	1	1781463	1781573	-	111	44	53	52
ACCFDFCE_01692	1	1781728	1783320	+	1593	1388	1304	1569
ACCFDFCE_01693	1	1783456	1783941	-	486	9	28	8
ACCFDFCE_01694	1	1784316	1785086	-	771	29	43	85
ACCFDFCE_01695	1	1785067	1785546	-	480	41	54	103
ACCFDFCE_01696	1	1785606	1785863	+	258	131	259	324
ACCFDFCE_01697	1	1785860	1786861	-	1002	76	99	159
ACCFDFCE_01698	1	1786866	1788344	-	1479	55	82	150
ACCFDFCE_01699	1	1788503	1788985	-	483	2	3	2
